,keywords,id,year,_realpage,_sentiment,_description,_place,_title,_publisher,_date
1516,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0309,310,309,neutral,"
ölt)] 
Unterhaltende Handfertigkeiten. 
283 
- Der Leim ist vom Leimsieder aus Lederabfällen, Sehnen, Hufen, 
hren u. dgl. mit Wasser gekocht, die steife Gallerte dann ans ausgespann- 
Netzen getrocknet. Je härter, spröder und zerbrechlicher der Leim ist, 
™ heller und durchsichtiger dabei, desto besser ist er. Will man Leim zum 
^brauch kochen, so zerbricht man die Stücke, legt sie in das Gesäß und 
Mittet so viel Wasser darüber, daß sie bedeckt sind. Einige Stunden lang 
'uß man sie weichen und aufgucllen lassen. Über schwachem Kohlenfeuer 
ri ”0t man nun den Leim unter beständigem Umrühren zum langsamen 
jochen, läßt dieses aber nur ein paar Sekunden anhalten, weil bei längerem 
ochen und stärkerem Erhitzen der Leim viel von seiner Bindekraft verliert. 
m Holz zu leimen, kocht man ihn [...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1517,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0132,140,132,neutral,"
112 
Bewegungsspiele mit erforderlichem Spielgerät. 
[208, 
209 
Halbkreises steht der durchs Los gewählte Hüter. Im Mittelpunkt ^ 
Kreises liegt ein ansehnlicher Stein oder statt desselben ist ein starker kurz^ 
Pfahl eingeschlagen und auf letzteren wird ein Stück Holz (A) so gelegt, 
daß 
cP 
A 
Ziegen- oder Bärenspiel. 
es leicht herabfällt, sobald es berührt wird. Es wird entweder als 
oder als Ziege gedacht. Es ist das Amt des Hüters, den Bären aufzuleg^ 
Der Reihe nach wirst jeder Spieler von seinem Standorte aus nach diest"" 
Ziele. Als Wurfgeschoß werden entweder Bälle oder Wurfstöcke von 60°^ 
Länge oder 2 cm Dicke benutzt. Kein Spieler verläßt seinen Platz früh^ 
bis alle erfolglos geworfen haben und von vorn beginnen, oder bis 5 
Bär durch einen glücklichen Wurf herabgeschleuder[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1518,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0098,100,98,neutral,"
78 
Bewegungsspiele mit erforderlichem Spielgerät. [152, 
Hausdach, der zweite sucht ihn aufzufangen; oder der erste schenkt sich den 
Ball selbst ein, schlägt ihn auf ebenem Spielplätze so weit als möglich, und 
sein Kamerad sucht ihn aus der Luft aufzufangen oder ihn doch sobald 
möglich aufzuhalten. Der Schläger darf zum drittenmal nach dem Balle 
schlagen, wenn er ihn bei den zwei ersten Schlägen nicht trifft. Gelingt ihn> 
dies auch beim dritten Schlage nicht, so kommt sein Kamerad an seine Stelle 
Fängt der Gegner den eniporgeschlagenen Ball, so wird ebenfalls gewechselt 
fängt er ihn nicht, so muß er au der Stelle stehen bleiben, an welcher er 
den Ball zum Liegen bringt; der Schläger spreizt die Beine auseinander 
[grätscht), stellt das Schlagholz senkrecht in die Mitte der Öffnun[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1519,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0077,80,77,neutral,"
115. 
116] 
Geregelte Rundjpiele. 
57 
j. ~ Der Stcckcnpscrdrcitcr. Drei der Spielenden stellen ein Wirts- 
ja ' Schenkmädchen und eine Krippe dar. In einiger Entfernung von 
<> ""„steht der Schmied, und ein paar Schritte weiter bilden zwei das 
L 1 ■, Die übrigen stehen in einem Halbkreise einander gegenüber, und 
b^er macht auf seinem Steckenpferd seinen Ritt. 
. ' Z>, ci! Herr 
“• E>. ei! Herr 
Halt, Kalt! Herr 
1 Ei. sieh'da. Herr 
Ret 
Rci 
Rci 
Rci 
- ter, sein Roß will ja nicht wei - ter! 
- ter, sein Gaul will ja nicht wei - ter! 
■ ter, sein Rost - lein darf nicht wei - ter! 
■ ter, das Pferd zum Sial-le leit' Er, 
Mich 
Sein 
Hier 
nun 
2 (« / wird schon mü - de sein, d'rum kehr'Er hier ins Wirtshaus ein, geh' 
3 ] jri tlU1, °sr will be - schla-gcn sein, hier ist die Schmiede, tr[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1520,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909",PPN745846971_PHYS_0427,430,427,,Keine OCR-Ergebnisse vorhaben.,Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1521,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0149,150,149,neutral,"
' j40 ' 241 1 Allerlei Spielwerk. 129 
Klatschbllchsc. 
farfeit Draht wird das Mark aus der Höhlung heraus gestoßen und das 
Innere glatt gerieben. Dann wird ein Holzstöpsel geschnitten, der ziemlich 
uan in die Höhlung paßt, aber bequem hin und her geht. Unten läßt 
etw"" daran, und das Stück, welches in die Büchse paßt, muß 
n 1 cm kürzer sein. Das vordere Stöpselende wird naß gemacht und 
ei m f nem nn ^ en Sandsteine so lange aufgestampft, bis ein iveicher Bart 
wenn der Stöpsel in die Höhlung gesteckt wird, einen luft- 
sten Verschluß herbeiführt. Zu Pfropfen eignen sich Runkel- 
^ en und Kartoffeln vortrefflich. Man schneidet aus denselben 
ngerdicke Scheiben, zerlegt diese dann in Würfel, die etwas 
gw>zer sind als die Höhlung der Büchse, und spitzt sie etwas 
° Der Pfropf wird aufg[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1522,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0260,260,260,neutral,"
240 
Kunstspicle und Handfertigkeiten. [441, 412 
bicf)t aneinander. Sofort werden farbige Streifen regenbogenartig sichtbar 
werden. Haben wir zwei runde Glastafeln zu unserm Versuche verwendet, 
so treten kreisförmige Regenbogen auf. 
Alte Fensterscheiben von schlechtem Glas, das der Witterung nicht gut 
widersteht, bekommen durch Hitze und Kälte, Regen und Sonnenschein an 
ihrer Oberfläche zahllose sehr feine Ritze, durch welche schillernde Regen 
bogenfarben entstehen, ähnlich der hübschen Perlmutter, die auch aus seht-' 
feinen Blättchen (Kalk) zusammengesetzt ist. 
Gießt man einen Tropfen Terpentinöl auf ein Becken mit Wasser, s» 
breitet sich derselbe auf der Oberfläche so dünn aus, daß Regenbogenfarben 
entstehen. 
44t. Der Farbcnkrciscl. Bemalst du deinen Kreisel mit Streifen, di[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1523,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909",PPN745846971_PHYS_0325,330,325,,Keine OCR-Ergebnisse vorhaben.,Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1524,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0237,240,237,neutral,"
419] 
Lichtspiele. 
217 
Kanonenkugel deutlich erkennen konnte, um sich darauf zu setze». Drehen 
sich Gegenstände sehr schnell und werden nur auf einen Augenblick auffallend 
HE beleuchtet, so scheinen sie still zu stehen. Du weißt, daß bei einem 
^asch fahrenden Dampfwagen die Speichen der Räder so schnell schwirren, 
btl f? es nicht möglich ist, sie einzeln zu sehen; sie erscheinen wie ein hell 
grauer Schleier. Braust nun ein Dampfwagenzug in finsterer Nacht auf den 
Schienen entlang und ein Blitz erleuchtet die Wagen auf einen Moment, so 
scheinen diese sämtlich mit ihren Rädern still zu stehen, und du siehst au ihnen 
gütlich die Speichen. Das sonderbare Bild steht noch vor dir, während 
dein Ohr dir deutlich sagt, der Zug sei schon vorbei. Das Auge kau» sich 
""'cht so rasch von dem[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1525,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0372,380,372,neutral,"
340 
Denkspiele und Geistesübnngen. [635 
viele unbesetzte Felder. — Die Läufer gehen in schräger Richtung über be 
liebig viele unbesetzte Felder; sie verlassen deshalb nie die Farbe ihres ur 
sprünglichen Feldes. — Der Springer springt, sein Standfeld eingerechnet, 
auf jedes dritte Feld von andrer Farbe als das Standfeld, und zwar ohne 
Rücksicht darauf, ob die zwischenliegenden Felder leer oder besetzt sind. Er 
verändert mit jedem Zuge die Farbe seines Feldes. Steht ein Springer 
z. B. auf 64, so kann er im nächsten Zuge auf folgende acht Felder, wen» 
sie unbesetzt sind, ziehen: o5, L6, k6, §5, g3, f2, d2, c3. 
Lager der schwarzen Partei. 
Lager der weissen Partei. 
Den einfachsten Gang hat der Bauer; er geht nur geradeaus, nnd 
zwar nur einen Schritt in das nächste vor ihm gelegene[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1526,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0108,110,108,neutral,"
88 
Bewegungsspiele mit erforderlichem Spielgerät. 
[162 
allen möglichen lebhaften Farben. Die Beinkleider sind gewöhnlich von 
Flanell. Als Oberkleid trägt man entweder dünne Jacken oder Hemden, 
die aus Trikot oder aus einem leichten und elastischen Wollzeuge verfertigt 
sind. Diese Hemden, über denen die Beinkleider mit einem breiten Gürtel 
zusammengehalten werden, sind manchmal hellblau, scharlachrot oder von 
andern auffallenden Farben. 
Zum Schutze der Hände trägt man Handschuhe; einzelne Spieler haben 
auch besondere Beinschienen. Das Kricket ist in England, gleich dem Billard, 
auf feste, ins einzelne gehende Regeln gestellt und wird häufig um Geld 
gespielt. Der zum Ball bestimmte Knäuel von grobem wollenen Garn wird 
erst eine Nacht hindurch ins Wasser getan, dann um ein runde[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1527,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0221,230,221,neutral,"
391 
395] 
Lustspiele und Tonspicle. 
201 
Äa herumkommen und das Papier fassen werde, als du es mit der 
Wett Die Schwester wird es nicht glauben wollen und auf die 
Tg e Angehen. Jetzt zähle: „Eins! zwei!"" — und bei „drei!"" öffne die 
Lull ra ^ em Zuge. Ehe das Schwesterchen zuschlägt, wird durch den 
^ > zug das Papier zum Fenster hinausfliegen. Sie wird aufs leere 
' bereit schlagen, und du wirst deine Wette gewinnen, 
au z^'""/.,Das zurückkchrcndc Papier. Legst du auf das schräge Schreibepult, 
stm ^ ^bfste Stelle desselben, ein Stückchen Papier, etwa so groß wie ein 
d>eni""""d^!ick, und bläst dasselbe die schräge Fläche hinauf, so wird es, 
Hänü t Ech^'g geblasen hast, wieder zu dir fliegen und also früher in deine 
Hall ^ ommen als zu deinem Bruder, der etwa am oberen Ende steht, 
du[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1528,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0364,370,364,neutral,"
332 Denkspiele und Geistesübungen. [625 
Weif 
: 
Schwa 
rz: 
Weiß: 
Schwarz: 
10) 
g2 - 
d2 — 
d3 
14) 
bl — 
b2 
a2 — al 
11) 
f 2 — 
g2M! | 
d3 — 
el 
15) 
gl — 
dl 
al — a2 
nimmt 
e2 ) 
16) 
dl — 
a 1 
festgestellt 
12) 
g2 - 
f2M! 1 
a2 — 
al 
oder 
nimmt 
el j 
16) 
dl — 
gl M! 1 
fest 
13) 
f 2 — 
g2 M! 1 
b2 — 
a 2 
nimmt 
a2 / 
nimmt 
al J 
Eine entfernte Ähnlichkeit mit dem Mühlespiel hat das große japanische 
Go-Spiel, welches auf einem quadratförmigen Brett von 19 mal 19 sich 
schneidenden Linien mit 181 Steinen für jede Partei, die nacheinander nut 
die durchschneidenden Punkte der Linien zu setzen sind, gespielt wird. 
625. Das Fcstungs- oder Bclagerungsspicl. Hierzu dient ein Brett »nt 
33 in Kreuzform aufgestellten und durch Linien verbundenen Punkten. Neu» 
der letzten s[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1529,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0276,280,276,neutral,"
256 
Kunstspiele und Handfertigkeiten. 
[460, 461 
460. Falsches Maß. Auch über die Größenverhältnisse der Dinge, über 
ihre Breite und Höhe sowie über ihre Richtung ist das Auge vielfachen 
Täuschungen unterworfen. — Dort auf dem 
Tischchen steht ein schwarzer Cylinderhut. 
Du wirst ihn nach dem Augenmaß sicher höher 
schätzen, als er breit ist. Beim Messen wirst du 
Höhe und Breite gewöhnlich ganz gleich finden. 
Wir haben zwei gleichgroße Gruppen 
von Strichen gezeichnet, bei a wagerechte, bei a b 
b senkrechte. Die elftere Abteilung wird uns höher erscheinen, die zweite dagegen 
breiter. Ferner stellen wir eine Anzahl Anfangsbuchstaben und Ziffern in eine 
Reihe, die scheinbar aus-2 gleichgroßen und gleichgeformten Hälften bestehen: 
8888 XXXX ZZZZ 3333 8888 
Drehen wir das Blatt heru[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1530,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0333,340,333,neutral,"
554 - 
■556] 
Sprach- und Pfänderspiele. 
301 
554. Wörtcrsuchcn. An das Erraten von einzelnen Wörtern oder 
Sätzen (Spiel Nr. 549—553) schließt sich das Aufsuchcn von Wörtern und 
Sätzen sowie die Bildung von Sätzen nach bestimmten Vorschriften oder 
°uch gestellten Fragen. Zu den einfachsten Spielen solcher Art gehört das 
^ussuchm von Wörtern, die aus einer bestimmten Anzahl Buchstaben oder 
^""chstabengruppen bestehen. 
hört 
Zu den Wörtern mit zwei Buchstaben ge- 
. 5- $.: Ei; zu Wörtern, aus drei Buchstaben bestehend, von denen zwei 
^Obpelt vorhanden sind, gehören: Aal, Aar, Aas, Ehe, Uhu; zu Wörtern 
>t vier Buchstaben, deren je zwei paarweise Vorkommen: Papa, Mama, 
ue, Esse, Anna, Otto. Sehr schwierig sind Wörter aus fünf Buchstaben 
Hierzu 
i 5 (f n ^ en ' drei gleichen und zwei[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1531,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909",PPN745846971_PHYS_0299,300,299,,Keine OCR-Ergebnisse vorhaben.,Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1532,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0062,70,62,neutral,"
42 
Freie Bewegungsspiele ohne Spielgcrät. 
[80—82 
möglichst weit versteckt haben. Sie suchen die Leinwand wieder zusammen; 
der Dieb wird gehascht, gefangen, auf den Richtplatz geführt, verhört, ver 
urteilt und feierlichst enthauptet, indem ihm die Mütze Dom Kopfe ge 
schlagen wird. 
Eine andre Auffassungsweife des Spieles bezeichnet die Leinwand als 
Hühner und Küchelchen, den Hund als Hahn, während der sonstige Verlauf 
der gleiche ist; statt anszumcssen wird dann abgezählt. 
80. Pfcifcrspicl. Einem mit diesem Spiele noch nicht Bekannten wird 
aufgetrngen, den Pfeifer und die Pfeife zu suchen. Zu diesem Bchufe wird 
er nur flüchtig mit einem Leintuche bedeckt, au das ein andrer Spieler 
rückwärts heimlich ein an einen Bindfaden befestigtes Pfeifchen anhängt. 
Ist das geschehen, so pf[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1533,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0127,130,127,neutral,"
<flurf- und Scbleuderspiele. 
.. . Es folgen nun solche Bewegungsspiele, welche vornehmlich die Kraft 
U«d Tätigkeit der Arme und daneben zugleich den Gesichts,mn beschäftigen. 
' Uch diese Spielnbnngen kommen dem ganzen Körper zu gute. », a eim - u - 
“ (eu zum Wurfe nach Höhe oder Weite sich die Brust ausdehnt und er- 
^rt. während gleichzeitig unter fortgesetzter Übung die Muskeln des 
- rnies sich stärken, das Auge im Hinfpähen nach dem Ziele st , st) 
, lc Hand an Festigkeit gewinnt. Die Gegenstände, welche beim Wersen 
werden, können sehr mannigfacher Art sein, von dem entfachen, ganz 
nriS>T o- ev . v /tYw—T\is 3u {rbttiPteil UUD C^tOpClX OC^ 
^fcblhr 0 ^ 011 ' können sehr mannigfacher Art sein, von dem eursacyen, 
schossj,, Taschentuch (Plumpsack) an bis zn schweren n»d großen Ge-[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1534,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0035,40,35,neutral,"
27-29] 
Laufspiele. 
15 
a7- Der Äauscdicb Die Spielenden stellen die Gänse vor und mar- 
llyieren an dem einen Ende des Platzes auf. Am andern Ende befindet sich 
er Herr der Gänse. In der Mitte, womöglich in einem Versteck, lauert 
® cr Hbrr ruft: „Hule, hule, Gänschen! kommt alle heim!"" — 
i! n ^ en: „Wir können nicht!"" — Herr: „Warum denn nicht?"" — G.: 
""™ 0r da!"" (Anderwärts: „Wir fürchten uns!"" — „Vor wein denn?"" 
orni Fuchse!"") — H.: „Wo steckt er denn?"" — G.: „Hinterm Zaune!"" 
n ^ u ^ cn die Gänschen so schnell wie möglich an dem Diebe vorbei 
ch dem Herrn zu laufen, während der Dieb hervorstürzt und eins davon 
zu erhaschen trachtet. 
sind f un ** Hühner. Ein Mitspieler stellt den Hahn vor, die andern 
nack ^""^uer. Die letzteren sieben an einem Male und sind gehalten, 
De """"dern [...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1535,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0170,170,170,neutral,"
150 Körper- und Leibesübungen. [277 
gesteckt werden, welche die Gestalt einer Stimmgabel mit ganz kurzen Zinken 
haben. Die untersten Löcher sind etwa in Kniehöhe über dem Boden, die 
höchsten mannshoch. Man klemmt das bekannte Schwungseil zwischen die 
Zinken, strafft cs an, stellt sich einen Schritt vor die Schnur und schnellt 
sich mit beiden Füßen, gleichzeitig abstoßend, darüber. Beim Aufspringen 
müssen die Füße geschlossen sein und gleichzeitig den Boden nüt den Zehen 
oder Ballen treffen. Sowie man die Höhe des Springseils steigert, nimmt 
man auch einen Anlauf und springt nunmehr nur mit einem Fuße ab, man 
muß sich aber daran gewöhnen, ebenso gut mit dem rechten wie mit dem 
linken Fuß aufzuspringen. 
277. Stabspringcn. Noch höher und weiter als mit freiem Sprunge 
kann man mit[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1536,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0259,260,259,neutral,"
43 9, 440] 
Lichtspiele. 
239 
Die vorstehende Abbildung veranschaulicht die Vorrichtung. Das Dreieck 
""der m. zeigt das Glasprisma in dem Querdurchschnitte, die Linien bei a 
kleine Öffnung, n m x z das einfallende Licht, welches bei nr sich drei 
st bricht und sich dann weiter verteilt, x z aber stellt das an der weißen 
Wund erscheinende Farbenbild vor. Es ist dieses Bild ungefähr fünfmal 
""Nger als breit. Die Farben selbst verlieren sich unmerklich ineinander; 
^""t man aber den ganzen Regenbogen in etwa 50 gleiche Teile, so kommen 
a ""f Violett 11, auf Dunkelblau 6, Hellblau 8, Grün 8, Gelb 7, Orange 4 
U""d Rot 6 Teile. 
439. Seifenblasen. Wer hätte nicht als Kind Seifenblasen gemacht 
Und sie steigen lassen? Nichts ist einfacher als dies; bedarf es doch weiter 
als eines Näpfchens mi[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
1537,"PPN745846971,Leipzig,Illustriertes Spielbuch für Knaben,Spamer (Verlag),1909,neutral (Sentiment)",PPN745846971_PHYS_0189,190,189,neutral,"
327, 
328] 
Tummelspiele im Wasser, 
169 
SLwimmen auf dem Rücken nur mit den Händen, 
^erabgesenkt bleiben, in Viertelkreisbogen nach entgegengesetzter Richtung, 
Lchichviel ob mit der oberen oder unteren Fläche der Hände, Beim Zurück- 
s'chen der Arme gegen den Körper, welches schnell geschehen muß, schneiden 
le Daumen voran. 
Wenn man bei der Lage auf dem Rücken die Arme unter Wasser nach 
^>dm Seiten ausstreckt und den Kopf weit zurückbiegt, so >vird ein Stück 
er Brust über dem Wasserspiegel ^ 
lervorragen und der untere Teil 
e Körpers schräg ins Wasser 
l nken. Drückt man dann die 
ogerecht liegenden Arme mit ge 
deckten und geschlossenen Fingern 
u * nach oben gerichteten Daumen 
nach unten, so schwimmt 
mit dem Kopfe voran weiter. Rach dem Abstoße werden die 
s^Me nn die Seite z[...]",Leipzig,Illustriertes Spielbuch für Knaben,Spamer,1909
